Open,High,Low,Close,short_ma,long_ma,rsi,macd,macd_hist,macd_signal,Close_pct_change
372.09,384.95,368.46,382.47,416.16,384.68,37.44,-11.3,-3.92,-7.38,-8.0
359.98,369.47,351.27,352.03,415.4,384.73,28.71,-13.97,-5.27,-8.7,4.0
363.01,367.67,350.6,367.17,414.9,384.87,36.62,-14.69,-4.8,-9.9,-3.0
356.57,365.89,349.79,356.93,414.16,384.96,33.88,-15.91,-4.81,-11.1,-13.0
322.0,339.42,310.08,311.38,412.55,384.82,24.94,-20.31,-7.37,-12.94,6.0
327.33,329.16,303.1,328.59,411.34,384.77,32.22,-22.16,-7.37,-14.79,-12.0
295.01,311.56,285.0,287.94,409.11,384.5,25.85,-26.6,-9.45,-17.15,11.0
293.0,319.47,287.15,318.83,407.21,384.4,36.18,-27.31,-8.13,-19.18,5.0
296.92,339.23,296.04,333.41,405.62,384.35,40.4,-26.39,-5.77,-20.62,-6.0
333.41,334.1,311.21,314.2,403.61,384.17,36.93,-26.9,-5.02,-21.88,-7.0
314.2,315.84,288.21,291.22,401.22,383.86,33.26,-28.83,-5.56,-23.27,-5.0
285.0,287.06,266.11,276.8,398.45,383.48,31.16,-31.16,-6.31,-24.84,4.0
287.97,294.99,280.24,288.91,395.95,383.15,34.87,-31.66,-5.46,-26.21,11.0
300.62,329.82,293.61,319.67,393.97,382.99,43.24,-29.25,-2.43,-26.82,10.0
326.0,352.1,324.01,350.33,392.65,383.02,50.13,-24.57,1.8,-26.37,-1.0
339.99,365.09,335.01,348.38,391.2,383.04,49.71,-20.79,4.46,-25.25,0.0
351.49,356.48,342.28,348.85,389.66,383.04,49.82,-17.55,6.16,-23.71,-3.0
344.81,346.92,336.24,338.95,387.93,382.98,47.52,-15.6,6.49,-22.09,-0.0
324.83,340.99,322.01,338.52,386.18,382.93,47.42,-13.93,6.53,-20.46,5.0
335.25,354.0,334.55,353.96,384.77,382.93,51.46,-11.23,7.38,-18.61,-1.0
352.0,355.84,349.61,350.5,383.2,382.91,50.52,-9.26,7.48,-16.74,5.0
361.91,369.95,361.91,367.95,381.91,382.93,54.98,-6.22,8.41,-14.64,-3.0
380.5,381.9,354.05,355.28,380.37,382.91,51.36,-4.78,7.88,-12.66,2.0
361.37,372.65,358.59,361.41,378.85,382.92,52.97,-3.11,7.65,-10.75,3.0
369.74,376.33,363.52,371.0,377.6,382.97,55.46,-1.0,7.8,-8.8,-0.0
370.95,373.99,365.71,369.94,376.28,383.02,55.11,0.58,7.51,-6.93,3.0
378.29,386.58,374.55,380.03,375.31,383.13,57.82,2.62,7.64,-5.02,-1.0
376.75,376.75,367.36,374.38,374.33,383.18,55.79,3.73,7.0,-3.27,1.0
373.61,381.3,372.5,377.88,373.27,383.26,56.8,4.84,6.49,-1.64,6.0
387.42,402.45,384.83,401.51,372.59,383.43,62.96,7.54,7.35,0.19,-5.0
394.08,399.97,383.21,383.21,371.48,383.5,56.27,8.11,6.34,1.78,-3.0
383.01,392.54,371.01,373.44,370.16,383.52,53.03,7.69,4.73,2.96,2.0
383.49,383.94,375.33,380.4,368.98,383.57,55.02,7.82,3.89,3.93,-1.0
382.75,384.87,376.19,376.73,367.71,383.61,53.73,7.54,2.89,4.65,1.0
378.72,384.06,372.98,381.77,366.62,383.67,55.28,7.64,2.39,5.25,-1.0
383.91,384.04,378.0,378.57,365.5,383.73,54.04,7.38,1.7,5.68,2.0
381.86,387.83,380.42,384.73,364.43,383.8,56.08,7.58,1.52,6.06,1.0
388.16,393.51,379.5,387.91,363.48,383.9,57.14,7.9,1.48,6.43,0.0
383.1,391.44,380.44,389.06,362.57,384.02,57.54,8.16,1.39,6.77,-1.0
385.64,387.41,381.09,383.47,361.72,384.15,54.87,7.82,0.84,6.98,-1.0
382.02,382.97,374.13,380.16,360.77,384.27,53.29,7.2,0.17,7.03,3.0
382.41,392.78,381.59,390.3,360.19,384.43,57.33,7.44,0.33,7.11,-3.0
390.89,390.89,378.41,378.58,359.75,384.54,51.76,6.61,-0.4,7.01,-1.0
383.01,384.13,376.0,376.54,359.26,384.63,50.83,5.72,-1.03,6.75,0.0
378.03,381.13,376.25,378.4,359.14,384.68,51.68,5.11,-1.31,6.42,-0.0
375.0,379.5,374.14,376.56,359.27,384.71,50.75,4.43,-1.6,6.03,-1.0
378.0,382.44,371.03,371.11,359.07,384.72,47.98,3.4,-2.1,5.5,-2.0
371.28,372.46,362.01,364.18,358.81,384.69,44.65,2.01,-2.79,4.8,-2.0
360.99,361.54,352.26,356.28,357.89,384.64,41.14,0.27,-3.63,3.9,1.0
352.53,361.51,352.32,360.4,357.4,384.63,43.63,-0.77,-3.74,2.96,5.0
371.21,380.49,366.02,377.54,357.31,384.71,52.6,-0.21,-2.54,2.33,-2.0
378.07,382.46,371.24,371.48,357.69,384.75,49.6,-0.25,-2.07,1.81,-2.0
372.44,374.0,362.11,362.51,357.6,384.78,45.45,-1.0,-2.25,1.25,2.0
362.69,370.03,362.6,368.82,357.84,384.79,48.7,-1.07,-1.85,0.79,0.0
369.86,370.16,365.62,369.0,358.99,384.78,48.79,-1.1,-1.51,0.41,1.0
376.95,376.95,370.57,372.2,359.86,384.76,50.52,-0.85,-1.01,0.16,7.0
376.78,397.12,376.58,397.12,362.05,384.86,61.44,1.34,0.95,0.39,0.0
401.46,404.26,398.16,398.44,363.64,384.97,61.92,3.15,2.2,0.94,-3.0
396.04,396.24,384.77,388.44,364.74,385.02,56.22,3.73,2.23,1.5,0.0
388.94,394.0,387.31,388.96,366.24,385.12,56.44,4.18,2.15,2.04,0.0
388.64,393.23,386.99,389.77,368.21,385.2,56.81,4.56,2.01,2.54,3.0
393.65,403.6,392.59,402.63,370.72,385.33,62.31,5.82,2.62,3.2,0.0
401.78,404.87,399.0,403.67,373.02,385.45,62.72,6.83,2.91,3.92,2.0
410.0,416.0,406.45,410.75,374.84,385.59,65.5,8.11,3.35,4.76,1.0
415.0,417.62,411.75,414.3,376.12,385.75,66.83,9.3,3.63,5.67,-1.0
410.53,411.94,407.0,408.56,377.32,385.86,62.62,9.67,3.2,6.47,-1.0
406.5,409.1,403.45,403.77,378.42,386.0,59.26,9.47,2.4,7.07,-5.0
392.69,397.31,383.57,383.88,379.32,386.02,47.8,7.61,0.44,7.18,-1.0
393.33,394.43,376.47,381.87,380.19,386.03,46.82,5.91,-1.01,6.92,-2.0
373.28,377.15,367.55,373.28,380.57,385.99,42.76,3.83,-2.48,6.31,3.0
386.56,391.79,379.58,382.77,381.22,385.98,48.11,2.91,-2.72,5.63,-0.0
382.5,386.24,376.92,382.11,381.5,385.97,47.78,2.1,-2.82,4.92,-1.0
379.68,381.32,376.07,378.39,381.96,385.94,45.84,1.15,-3.02,4.17,-2.0
383.34,383.59,372.0,372.2,382.18,385.85,42.74,-0.1,-3.42,3.31,1.0
372.26,376.84,370.44,375.96,382.28,385.81,45.17,-0.78,-3.28,2.5,-1.0
378.25,378.78,371.04,371.7,382.31,385.73,42.95,-1.65,-3.31,1.67,-3.0
370.9,371.23,358.32,359.82,381.91,385.63,37.42,-3.25,-3.93,0.68,1.0
357.86,363.31,353.33,362.82,381.68,385.54,39.54,-4.23,-3.93,-0.3,-2.0
359.56,367.42,355.01,356.76,381.26,385.41,36.83,-5.44,-4.11,-1.33,3.0
360.39,367.5,359.49,367.5,380.58,385.32,44.13,-5.46,-3.31,-2.15,-1.0
365.35,367.25,362.41,364.92,380.21,385.22,42.85,-5.63,-2.78,-2.85,-1.0
366.34,368.29,360.31,360.42,379.95,385.06,40.64,-6.05,-2.56,-3.49,0.0
363.53,366.07,360.69,362.0,379.58,384.9,41.77,-6.18,-2.16,-4.03,0.0
366.48,367.12,360.84,362.59,379.3,384.73,42.22,-6.17,-1.72,-4.46,-3.0
362.59,362.92,352.78,353.27,378.73,384.52,37.36,-6.84,-1.91,-4.93,-1.0
353.5,357.3,348.63,350.23,378.16,384.33,35.9,-7.52,-2.07,-5.45,-3.0
348.0,349.49,339.18,339.96,377.27,384.1,31.45,-8.79,-2.67,-6.12,3.0
342.33,349.33,341.66,349.25,376.49,383.9,38.84,-8.95,-2.26,-6.69,1.0
353.6,357.02,348.6,353.06,375.77,383.71,41.62,-8.66,-1.58,-7.08,1.0
349.13,355.92,349.0,355.66,375.22,383.52,43.5,-8.13,-0.84,-7.29,3.0
361.64,365.58,360.56,364.56,374.91,383.41,49.52,-6.92,0.3,-7.22,0.0
362.3,365.94,359.02,365.88,374.42,383.29,50.36,-5.78,1.15,-6.93,1.0
366.3,369.0,362.85,368.5,374.22,383.21,52.07,-4.61,1.85,-6.47,-1.0
369.0,369.0,362.43,365.53,374.0,383.14,49.97,-3.88,2.07,-5.95,3.0
377.98,378.9,370.58,375.12,373.93,383.12,56.13,-2.5,2.76,-5.26,5.0
376.71,394.67,375.62,394.08,374.28,383.16,65.25,0.12,4.3,-4.18,-2.0
393.77,394.15,385.71,387.62,374.61,383.18,60.63,1.66,4.67,-3.01,-0.0
388.0,393.49,383.61,386.21,375.05,383.2,59.63,2.73,4.6,-1.86,-1.0
384.73,385.99,380.11,382.09,375.57,383.19,56.71,3.22,4.06,-0.85,1.0
382.0,390.21,382.0,386.66,376.09,383.19,59.1,3.92,3.82,0.11,0.0
389.56,390.47,384.63,387.3,376.29,383.22,59.44,4.48,3.5,0.98,-1.0
382.71,385.84,380.86,381.72,376.49,383.22,55.16,4.42,2.75,1.67,-1.0
380.55,381.37,373.68,378.97,376.82,383.2,53.12,4.11,1.95,2.16,-0.0
376.84,378.41,371.44,377.1,376.99,383.17,51.73,3.66,1.21,2.46,0.0
379.08,380.84,376.29,377.99,377.17,383.17,52.37,3.34,0.71,2.63,1.0
380.0,384.87,378.27,383.5,377.39,383.23,56.25,3.5,0.69,2.81,-1.0
381.78,383.19,378.09,379.74,377.05,383.26,53.07,3.28,0.38,2.9,2.0
380.01,386.66,378.76,385.62,376.79,383.32,57.15,3.54,0.51,3.03,1.0
386.02,391.11,385.96,389.26,376.81,383.4,59.49,3.99,0.77,3.22,1.0
391.51,399.49,391.33,391.96,376.87,383.48,61.19,4.51,1.03,3.48,0.0
394.02,396.52,391.29,392.44,376.92,383.59,61.49,4.91,1.15,3.77,-1.0
390.35,394.05,387.0,389.24,376.65,383.68,58.17,4.91,0.92,3.99,1.0
388.64,394.2,388.02,391.42,376.41,383.78,59.77,5.03,0.83,4.2,-1.0
393.98,395.19,387.73,388.96,375.97,383.83,57.12,4.87,0.53,4.34,0.0
389.17,391.91,388.34,390.26,375.49,383.9,58.18,4.79,0.37,4.43,-0.0
390.08,391.97,388.84,390.05,375.12,383.95,57.93,4.66,0.19,4.47,-1.0
388.28,389.2,383.58,387.88,374.8,384.02,55.31,4.33,-0.11,4.44,0.0
387.71,390.79,386.86,389.57,374.92,384.1,56.94,4.16,-0.23,4.39,1.0
390.83,395.57,389.9,395.04,375.18,384.18,61.81,4.41,0.02,4.39,-0.0
395.72,402.38,392.4,394.84,375.61,384.26,61.53,4.54,0.12,4.42,0.0
393.0,397.66,390.56,395.44,375.86,384.33,62.08,4.64,0.18,4.47,-0.0
396.84,400.09,394.88,395.02,376.12,384.39,61.42,4.63,0.13,4.5,0.0
395.51,396.0,391.73,395.59,376.47,384.44,62.01,4.62,0.1,4.52,-1.0
392.17,395.0,388.47,390.26,376.83,384.45,53.8,4.13,-0.31,4.45,-1.0
387.82,389.19,385.0,386.81,377.04,384.44,49.26,3.43,-0.81,4.24,3.0
385.15,398.9,384.11,398.07,377.57,384.46,60.87,3.73,-0.41,4.14,-3.0
399.5,401.88,383.38,386.29,378.1,384.43,48.39,2.99,-0.92,3.91,-0.0
388.51,391.55,379.58,385.02,378.54,384.4,47.27,2.27,-1.31,3.58,-1.0
383.99,385.29,378.36,380.23,379.01,384.33,43.19,1.31,-1.82,3.13,1.0
382.69,389.42,381.01,385.24,379.37,384.31,48.22,0.93,-1.76,2.69,-2.0
386.02,388.53,378.33,379.11,379.65,384.25,43.18,0.14,-2.04,2.18,3.0
381.47,390.5,380.75,389.45,380.23,384.25,52.25,0.34,-1.47,1.81,1.0
393.37,396.67,391.62,393.75,380.87,384.26,55.43,0.84,-0.78,1.62,-0.0
395.65,396.0,386.89,392.55,381.47,384.25,54.34,1.12,-0.4,1.52,1.0
391.11,399.6,390.93,395.58,382.31,384.27,56.66,1.57,0.04,1.53,0.0
392.0,398.55,389.54,395.94,383.23,384.33,56.94,1.94,0.33,1.61,-0.0
394.15,399.0,394.15,395.14,384.33,384.4,56.07,2.14,0.42,1.71,-4.0
388.5,389.87,377.23,379.61,384.94,384.37,42.55,1.03,-0.55,1.58,2.0
381.88,392.48,381.34,388.42,385.65,384.39,49.93,0.85,-0.58,1.43,-1.0
389.23,394.43,381.99,383.24,386.2,384.37,46.17,0.29,-0.91,1.21,-1.0
383.25,384.49,375.1,378.76,386.48,384.35,43.15,-0.51,-1.37,0.86,2.0
377.45,388.4,376.45,386.7,386.9,384.36,49.47,-0.49,-1.09,0.59,1.0
390.0,396.61,389.65,390.51,387.34,384.38,52.21,-0.18,-0.61,0.44,-0.0
389.61,393.15,387.51,388.74,387.8,384.4,50.83,-0.06,-0.4,0.34,-1.0
389.47,389.76,380.51,383.28,387.97,384.39,46.72,-0.41,-0.6,0.19,-1.0
384.0,390.0,379.0,380.89,387.7,384.36,45.01,-0.87,-0.85,-0.02,-0.0
376.0,383.48,374.28,380.58,387.56,384.33,44.78,-1.25,-0.98,-0.27,1.0
383.24,385.89,378.86,383.96,387.52,384.35,47.9,-1.25,-0.79,-0.47,-2.0
386.03,386.11,376.02,376.46,387.4,384.31,42.21,-1.85,-1.1,-0.74,2.0
378.6,383.84,378.56,382.94,387.33,384.29,47.96,-1.77,-0.82,-0.95,1.0
383.9,389.19,382.28,388.59,387.35,384.28,52.41,-1.24,-0.24,-1.01,-1.0
388.41,390.1,385.29,385.93,387.44,384.26,50.23,-1.02,-0.01,-1.01,1.0
386.0,390.51,383.26,388.92,387.64,384.24,52.62,-0.6,0.32,-0.93,0.0
386.14,390.56,385.12,388.95,387.87,384.22,52.64,-0.27,0.53,-0.8,0.0
387.14,395.46,387.14,390.72,388.13,384.21,54.15,0.14,0.75,-0.61,-1.0
387.33,388.87,383.22,386.12,388.18,384.19,49.72,0.1,0.56,-0.47,0.0
388.49,389.78,386.09,386.5,388.32,384.13,50.08,0.09,0.44,-0.36,-1.0
387.24,389.6,381.67,383.71,388.28,383.98,47.38,-0.14,0.17,-0.31,-3.0
382.59,385.79,371.8,372.21,387.94,383.78,38.22,-1.24,-0.74,-0.5,-1.0
372.21,375.0,365.0,367.14,387.44,383.54,35.0,-2.49,-1.59,-0.9,0.0
367.5,371.11,365.15,368.96,386.97,383.33,37.05,-3.29,-1.92,-1.38,1.0
371.34,376.19,369.01,374.33,386.67,383.13,42.77,-3.46,-1.67,-1.79,-2.0
369.43,369.87,362.5,368.55,386.22,382.9,38.69,-4.01,-1.77,-2.24,-2.0
367.0,367.98,360.81,362.43,385.69,382.62,34.9,-4.88,-2.12,-2.77,-3.0
356.87,360.0,350.45,350.86,384.9,382.29,29.09,-6.43,-2.94,-3.5,0.0
350.0,356.23,348.29,352.44,384.15,381.95,30.78,-7.45,-3.16,-4.29,-1.0
350.64,353.73,345.65,350.13,383.39,381.57,29.67,-8.35,-3.25,-5.1,1.0
356.12,359.91,350.72,352.42,382.65,381.2,32.29,-8.77,-2.94,-5.84,3.0
357.13,366.2,356.21,363.44,382.02,380.89,43.25,-8.12,-1.83,-6.29,2.0
371.07,381.46,369.51,372.16,381.56,380.63,50.13,-6.83,-0.43,-6.4,-2.0
374.55,376.5,363.77,364.7,380.95,380.31,45.09,-6.33,0.05,-6.39,-1.0
363.3,363.73,357.95,361.27,380.27,379.95,42.96,-6.14,0.19,-6.34,1.0
379.6,381.52,363.73,363.95,379.64,379.61,45.14,-5.71,0.5,-6.21,2.0
365.0,373.44,363.94,371.28,379.26,379.28,50.71,-4.73,1.19,-5.92,-1.0
372.87,373.33,365.68,369.28,378.91,378.96,49.24,-4.06,1.49,-5.54,-0.0
367.5,370.57,365.51,367.89,378.31,378.62,48.2,-3.6,1.56,-5.16,2.0
370.57,376.0,369.23,375.14,378.08,378.35,53.71,-2.62,2.03,-4.65,1.0
378.05,380.69,376.08,377.13,377.92,378.12,55.12,-1.66,2.39,-4.05,-0.0
375.66,380.48,375.25,375.9,377.84,377.84,54.03,-0.99,2.45,-3.44,0.0
377.49,383.47,376.24,377.56,377.68,377.56,55.32,-0.33,2.49,-2.82,-0.0
375.0,377.75,372.17,376.46,377.63,377.24,54.23,0.11,2.34,-2.23,-2.0
375.97,377.24,367.62,368.02,377.2,376.89,46.65,-0.22,1.61,-1.83,1.0
371.54,374.53,369.86,370.85,376.74,376.54,49.21,-0.25,1.26,-1.51,2.0
375.28,378.48,373.06,378.48,376.46,376.24,55.43,0.34,1.48,-1.14,-0.0
377.09,381.95,376.23,378.34,376.12,375.94,55.3,0.79,1.54,-0.76,-1.0
378.81,378.81,373.45,374.34,375.69,375.64,51.48,0.81,1.25,-0.44,-2.0
370.79,372.44,363.39,365.0,375.08,375.28,43.85,0.07,0.41,-0.34,-0.0
368.47,373.29,364.87,364.99,374.79,374.93,43.84,-0.51,-0.14,-0.38,-1.0
364.99,365.99,360.01,361.36,374.25,374.56,41.1,-1.25,-0.7,-0.55,0.0
362.12,369.5,360.96,362.03,373.83,374.24,41.82,-1.76,-0.97,-0.79,1.0
363.12,367.73,362.11,366.61,373.58,373.93,46.65,-1.77,-0.79,-0.99,-1.0
366.9,366.9,360.54,362.13,373.09,373.65,42.9,-2.12,-0.91,-1.22,-1.0
360.98,363.17,358.84,359.23,372.47,373.44,40.63,-2.6,-1.11,-1.49,1.0
359.85,362.59,356.95,361.35,371.92,373.25,43.01,-2.78,-1.03,-1.75,-2.0
359.52,364.22,355.2,355.39,371.36,373.1,38.35,-3.36,-1.29,-2.07,2.0
354.55,363.12,354.19,361.71,370.98,373.06,45.13,-3.28,-0.96,-2.31,-1.0
363.5,365.62,357.44,357.66,370.52,372.94,41.95,-3.5,-0.95,-2.55,-0.0
358.73,359.89,355.45,357.57,369.99,372.84,41.88,-3.63,-0.87,-2.77,-1.0
357.25,357.9,353.65,354.57,369.55,372.6,39.49,-3.94,-0.94,-3.0,-1.0
355.93,357.66,351.88,352.6,368.95,372.44,37.96,-4.29,-1.03,-3.26,1.0
352.04,356.79,350.01,356.03,368.29,372.31,42.16,-4.25,-0.79,-3.46,-2.0
353.16,353.94,346.6,349.35,367.56,372.3,36.91,-4.69,-0.99,-3.7,-0.0
349.35,350.62,347.39,347.92,366.74,372.2,35.88,-5.11,-1.12,-3.99,1.0
349.95,355.0,349.4,351.6,366.0,372.17,40.49,-5.08,-0.87,-4.2,0.0
352.83,354.06,350.4,351.97,365.22,372.38,40.94,-4.97,-0.61,-4.36,1.0
353.11,357.82,351.71,354.18,364.58,372.51,43.74,-4.65,-0.23,-4.41,-0.0
356.0,357.35,351.8,353.9,363.93,372.84,43.46,-4.37,0.04,-4.4,0.0
353.0,356.61,353.0,354.16,363.34,373.01,43.81,-4.08,0.26,-4.34,0.0
353.82,356.03,352.23,354.98,362.99,373.12,45.0,-3.74,0.48,-4.22,-3.0
354.98,354.98,341.07,344.64,362.54,373.27,34.96,-4.25,-0.03,-4.23,1.0
344.64,351.19,343.3,348.79,362.14,373.56,40.68,-4.28,-0.04,-4.24,-0.0
343.0,351.92,342.78,348.03,361.62,373.92,39.99,-4.31,-0.06,-4.25,-2.0
344.36,347.85,341.34,342.55,361.1,374.18,35.31,-4.72,-0.38,-4.34,-2.0
341.88,343.47,335.01,336.1,360.57,374.27,30.75,-5.51,-0.93,-4.58,0.0
335.0,339.0,333.32,337.68,360.31,374.2,33.03,-5.93,-1.08,-4.85,1.0
336.52,343.37,335.63,341.85,360.09,374.17,38.77,-5.86,-0.81,-5.05,1.0
341.41,347.2,339.17,345.49,360.0,374.15,43.33,-5.45,-0.32,-5.13,1.0
348.0,354.79,346.85,347.44,359.9,374.2,45.66,-4.92,0.17,-5.09,-0.0
347.09,350.5,344.28,347.27,359.58,374.24,45.48,-4.45,0.51,-4.96,-2.0
350.74,350.97,341.48,341.5,358.96,374.18,39.87,-4.5,0.37,-4.87,0.0
342.54,343.78,339.22,341.67,358.5,374.13,40.1,-4.47,0.32,-4.79,-1.0
341.67,343.61,338.96,339.67,358.07,373.99,38.22,-4.55,0.19,-4.74,0.0
338.74,341.84,337.21,339.88,357.59,373.91,38.54,-4.55,0.15,-4.7,1.0
339.36,346.89,337.9,343.51,357.04,373.83,44.06,-4.21,0.39,-4.61,-4.0
339.0,343.98,330.69,330.69,356.26,373.62,32.84,-4.92,-0.25,-4.67,1.0
332.28,335.73,329.67,332.51,355.56,373.44,35.36,-5.27,-0.48,-4.79,-1.0
332.14,334.68,327.18,327.93,354.61,373.18,32.1,-5.85,-0.85,-5.0,-2.0
327.1,328.98,321.72,321.82,353.51,372.91,28.35,-6.73,-1.38,-5.35,1.0
324.88,325.65,319.81,324.03,352.47,372.64,31.47,-7.16,-1.45,-5.71,3.0
327.43,335.2,326.69,332.7,351.57,372.3,42.12,-6.73,-0.81,-5.91,-0.0
331.68,333.4,328.3,332.39,350.69,372.05,41.87,-6.33,-0.34,-6.0,1.0
333.99,338.42,332.18,337.23,350.07,371.86,47.16,-5.57,0.34,-5.91,-0.0
339.59,341.42,336.5,337.04,349.4,371.65,46.98,-4.92,0.79,-5.71,0.0
339.01,339.5,335.2,337.84,348.58,371.45,47.88,-4.29,1.14,-5.43,1.0
338.54,344.51,336.57,342.34,347.86,371.26,52.76,-3.39,1.63,-5.02,-0.0
343.22,343.74,339.15,342.19,347.22,371.07,52.59,-2.66,1.89,-4.55,-1.0
340.78,344.61,338.03,339.14,346.7,370.85,48.99,-2.3,1.8,-4.1,-0.0
338.4,340.64,336.56,337.73,346.16,370.6,47.38,-2.11,1.6,-3.7,-1.0
339.25,340.0,333.82,335.03,345.63,370.33,44.37,-2.15,1.25,-3.39,1.0
334.7,339.27,332.79,337.0,345.13,370.09,47.01,-1.99,1.12,-3.11,0.0
336.88,339.58,335.28,337.92,344.56,369.88,48.25,-1.78,1.07,-2.84,-1.0
339.07,339.09,335.25,335.42,344.02,369.61,45.16,-1.79,0.84,-2.63,2.0
333.8,343.56,333.21,340.47,343.65,369.42,51.87,-1.37,1.01,-2.38,2.0
345.13,347.47,338.33,346.23,343.35,369.27,58.15,-0.57,1.45,-2.02,0.0
347.28,350.3,344.61,346.53,343.17,369.11,58.45,0.08,1.68,-1.6,-1.0
345.8,349.1,340.67,341.69,342.77,368.93,51.9,0.21,1.45,-1.24,-3.0
338.0,338.76,330.0,330.25,342.22,368.73,40.37,-0.6,0.51,-1.11,1.0
334.0,337.72,332.82,333.47,341.74,368.57,44.13,-0.98,0.11,-1.08,2.0
333.27,340.01,332.67,338.59,341.42,368.49,49.58,-0.85,0.19,-1.04,1.0
339.61,346.33,338.59,340.91,341.19,368.39,51.87,-0.56,0.38,-0.94,-1.0
340.48,344.35,334.15,338.25,340.83,368.19,49.12,-0.53,0.33,-0.86,1.0
338.47,341.17,335.13,340.43,340.65,368.04,51.39,-0.33,0.42,-0.75,0.0
343.5,346.06,338.44,341.45,340.52,367.93,52.46,-0.09,0.53,-0.62,-1.0
341.41,342.85,337.27,337.5,340.24,367.77,48.05,-0.22,0.32,-0.54,1.0
339.41,343.19,335.69,340.84,340.02,367.63,51.75,-0.05,0.4,-0.44,-0.0
341.0,343.63,338.46,339.73,339.73,367.47,50.46,-0.0,0.35,-0.35,0.0
339.64,343.65,338.62,340.19,339.45,367.19,51.0,0.07,0.34,-0.27,2.0
344.38,346.64,342.6,346.41,339.3,366.93,57.75,0.62,0.71,-0.09,0.0
346.51,349.0,342.3,347.13,339.14,366.72,58.47,1.11,0.96,0.15,1.0
347.83,355.55,347.13,351.02,339.27,366.53,62.18,1.78,1.31,0.47,2.0
353.87,359.0,352.54,358.45,339.46,366.37,68.06,2.88,1.93,0.96,-1.0
359.43,359.43,350.1,355.07,339.6,366.14,63.25,3.45,1.99,1.45,1.0
352.0,358.37,352.0,357.66,339.91,365.91,65.27,4.05,2.08,1.97,-1.0
357.11,359.25,352.67,353.61,340.26,365.62,59.72,4.16,1.75,2.41,1.0
354.99,362.68,354.99,356.12,340.62,365.33,61.89,4.39,1.59,2.81,1.0
354.77,361.79,354.22,361.22,341.01,365.09,65.89,4.94,1.7,3.23,1.0
362.31,365.25,359.75,364.71,341.4,364.9,68.35,5.58,1.88,3.7,2.0
365.0,374.24,365.0,372.79,341.9,364.84,73.16,6.67,2.37,4.3,-1.0
373.25,374.13,368.61,370.54,342.37,364.79,69.97,7.27,2.38,4.89,-0.0
370.75,372.61,367.38,369.5,342.93,364.77,68.48,7.57,2.14,5.43,0.0
368.99,372.99,368.34,371.02,343.52,364.71,69.5,7.84,1.93,5.91,2.0
372.06,380.4,372.06,378.75,344.3,364.69,74.09,8.58,2.14,6.44,0.0
376.51,380.1,376.32,378.97,345.08,364.69,74.21,9.08,2.11,6.97,0.0
378.74,380.4,376.07,380.19,345.81,364.73,74.9,9.46,2.0,7.47,2.0
379.6,387.42,378.31,386.02,346.92,364.78,77.93,10.12,2.12,8.0,0.0
386.88,390.26,383.66,386.23,347.99,364.86,78.03,10.54,2.03,8.51,0.0
387.13,388.71,384.29,387.85,349.19,365.0,78.85,10.88,1.9,8.98,-0.0
386.56,388.2,384.34,387.11,350.5,365.12,77.43,10.96,1.58,9.38,0.0
387.4,391.24,387.0,388.67,351.79,365.28,78.32,11.02,1.31,9.71,1.0
388.67,392.0,387.7,390.63,352.95,365.39,79.41,11.1,1.12,9.98,0.0
392.82,394.34,389.8,391.81,354.14,365.53,80.07,11.13,0.92,10.21,-0.0
392.0,392.39,386.62,391.73,355.23,365.68,79.88,11.02,0.65,10.38,-1.0
388.0,391.5,384.62,387.33,356.23,365.81,70.27,10.46,0.07,10.39,-0.0
387.52,390.89,384.95,387.24,357.22,365.93,70.09,9.89,-0.4,10.29,-2.0
386.77,386.77,378.4,380.09,357.98,366.07,57.16,8.76,-1.22,9.99,-1.0
378.59,378.59,373.32,377.29,358.68,366.2,53.04,7.56,-1.94,9.5,-1.0
374.28,375.31,370.72,371.98,359.34,366.36,46.22,6.1,-2.72,8.82,0.0
371.5,374.24,370.14,373.22,360.05,366.48,47.91,4.99,-3.06,8.06,-0.0
373.46,373.88,370.95,372.94,360.8,366.58,47.55,4.04,-3.21,7.25,2.0
375.0,381.98,374.84,380.35,361.67,366.71,56.84,3.84,-2.73,6.57,0.0
378.86,382.0,377.6,380.56,362.52,366.79,57.07,3.66,-2.33,5.99,1.0
379.77,386.39,379.06,385.31,363.52,366.88,62.04,3.86,-1.71,5.56,1.0
387.25,390.15,384.54,387.48,364.46,366.98,64.09,4.14,-1.14,5.28,-0.0
386.34,387.48,381.71,386.37,365.26,367.08,62.24,4.22,-0.84,5.07,0.0
387.99,389.3,386.0,387.34,366.08,367.14,63.23,4.32,-0.6,4.92,1.0
387.0,392.6,385.89,390.34,367.05,367.13,66.21,4.58,-0.27,4.85,1.0
391.36,396.99,391.29,393.14,368.31,367.15,68.75,4.96,0.09,4.87,-1.0
391.03,391.68,384.41,387.82,369.4,367.16,59.58,4.78,-0.08,4.85,-2.0
387.97,390.35,380.2,380.62,370.24,367.15,49.89,4.0,-0.68,4.68,2.0
381.78,390.38,380.95,387.77,371.18,367.16,57.32,3.92,-0.61,4.53,1.0
390.17,392.1,388.59,390.78,372.23,367.18,60.0,4.05,-0.38,4.44,0.0
389.63,392.03,388.72,391.12,373.24,367.22,60.31,4.14,-0.24,4.38,-1.0
391.27,394.17,387.08,387.22,374.16,367.26,55.13,3.85,-0.42,4.27,-0.0
